Year,REGION,HA_NAME,HSDA_NAME,agegrp,SEX,DISEASE,INC_CRUDE_RATE,INC_CRUDE_RATE_LOWER,INC_CRUDE_RATE_UPPER,PRE_CRUDE_RATE,PRE_CRUDE_RATE_LOWER,PRE_CRUDE_RATE_UPPER,age_min,age_max
2016,HSDA-13,Interior,Okanagan,35-49,T,"Asthma, Episodic 1+",,,,5.7,5.5,5.9,35.0,49.0
2016,HSDA-13,Interior,Okanagan,35-49,T,Asthma 1+,505.4,448.6,567.4,12.2,11.9,12.5,35.0,49.0
2016,HSDA-13,Interior,Okanagan,50-64,F,Asthma 1+,630.0,555.2,712.1,13.4,13.1,13.8,50.0,64.0
2016,HSDA-13,Interior,Okanagan,50-64,F,"Asthma, Episodic 1+",,,,7.4,7.1,7.6,50.0,64.0
2016,HSDA-13,Interior,Okanagan,50-64,M,"Asthma, Episodic 1+",,,,4.7,4.5,5.0,50.0,64.0
2016,HSDA-13,Interior,Okanagan,50-64,M,Asthma 1+,460.2,394.9,533.2,8.9,8.6,9.2,50.0,64.0
2016,HSDA-13,Interior,Okanagan,50-64,T,Asthma 1+,547.4,497.0,601.5,11.3,11.0,11.5,50.0,64.0
2016,HSDA-13,Interior,Okanagan,50-64,T,"Asthma, Episodic 1+",,,,6.1,6.0,6.3,50.0,64.0
2016,HSDA-13,Interior,Okanagan,65-79,F,"Asthma, Episodic 1+",,,,9.0,8.7,9.4,65.0,79.0
2016,HSDA-13,Interior,Okanagan,65-79,F,Asthma 1+,679.3,587.0,781.9,14.9,14.5,15.3,65.0,79.0
2016,HSDA-13,Interior,Okanagan,65-79,M,"Asthma, Episodic 1+",,,,6.1,5.8,6.4,65.0,79.0
2016,HSDA-13,Interior,Okanagan,65-79,M,Asthma 1+,503.7,424.3,593.7,9.9,9.5,10.2,65.0,79.0
2016,HSDA-13,Interior,Okanagan,65-79,T,"Asthma, Episodic 1+",,,,7.6,7.4,7.8,65.0,79.0
2016,HSDA-13,Interior,Okanagan,65-79,T,Asthma 1+,592.0,530.4,658.9,12.5,12.2,12.7,65.0,79.0
2016,HSDA-13,Interior,Okanagan,80+,F,"Asthma, Episodic 1+",,,,9.0,8.5,9.5,80.0,
2016,HSDA-13,Interior,Okanagan,80+,F,Asthma 1+,492.1,373.6,636.1,15.8,15.1,16.4,80.0,
2016,HSDA-13,Interior,Okanagan,80+,M,"Asthma, Episodic 1+",,,,8.7,8.1,9.3,80.0,
2016,HSDA-13,Interior,Okanagan,80+,M,Asthma 1+,527.2,388.7,699.0,13.5,12.8,14.3,80.0,
2016,HSDA-13,Interior,Okanagan,80+,T,Asthma 1+,507.2,415.3,613.5,14.8,14.3,15.3,80.0,
2016,HSDA-13,Interior,Okanagan,80+,T,"Asthma, Episodic 1+",,,,8.9,8.5,9.2,80.0,
2016,HSDA-13,Interior,Okanagan,Total,F,"Asthma, Episodic 1+",,,,6.7,6.6,6.8,,
2016,HSDA-13,Interior,Okanagan,Total,F,Asthma 1+,666.4,627.6,707.0,14.1,13.9,14.2,,
2016,HSDA-13,Interior,Okanagan,Total,M,Asthma 1+,537.0,501.8,574.1,11.7,11.5,11.8,,
2016,HSDA-13,Interior,Okanagan,Total,M,"Asthma, Episodic 1+",,,,5.0,4.9,5.1,,
2016,HSDA-13,Interior,Okanagan,Total,T,"Asthma, Episodic 1+",,,,5.9,5.8,5.9,,
2016,HSDA-13,Interior,Okanagan,Total,T,Asthma 1+,602.5,576.2,629.8,12.9,12.8,13.0,,
2016,HSDA-14,Interior,Thompson Cariboo Shuswap,1-19,F,"Asthma, Episodic 1+",,,,4.3,4.0,4.6,1.0,19.0
2016,HSDA-14,Interior,Thompson Cariboo Shuswap,1-19,F,Asthma 1+,991.4,853.7,1145.0,10.9,10.5,11.4,1.0,19.0
2016,HSDA-14,Interior,Thompson Cariboo Shuswap,1-19,M,"Asthma, Episodic 1+",,,,5.7,5.4,6.0,1.0,19.0
2016,HSDA-14,Interior,Thompson Cariboo Shuswap,1-19,M,Asthma 1+,1147.8,999.5,1311.9,15.1,14.5,15.6,1.0,19.0
2016,HSDA-14,Interior,Thompson Cariboo Shuswap,1-19,T,Asthma 1+,1069.7,967.5,1179.9,13.0,12.7,13.4,1.0,19.0
2016,HSDA-14,Interior,Thompson Cariboo Shuswap,1-19,T,"Asthma, Episodic 1+",,,,5.0,4.8,5.2,1.0,19.0
2016,HSDA-14,Interior,Thompson Cariboo Shuswap,20-34,F,"Asthma, Episodic 1+",,,,5.0,4.7,5.4,20.0,34.0
2016,HSDA-14,Interior,Thompson Cariboo Shuswap,20-34,F,Asthma 1+,519.7,416.2,641.0,16.9,16.4,17.5,20.0,34.0
2016,HSDA-14,Interior,Thompson Cariboo Shuswap,20-34,M,Asthma 1+,312.9,235.7,407.2,16.6,16.1,17.2,20.0,34.0
2016,HSDA-14,Interior,Thompson Cariboo Shuswap,20-34,M,"Asthma, Episodic 1+",,,,3.3,3.0,3.5,20.0,34.0
2016,HSDA-14,Interior,Thompson Cariboo Shuswap,20-34,T,Asthma 1+,413.8,348.5,487.7,16.8,16.4,17.2,20.0,34.0
2016,HSDA-14,Interior,Thompson Cariboo Shuswap,20-34,T,"Asthma, Episodic 1+",,,,4.1,3.9,4.3,20.0,34.0
2016,HSDA-14,Interior,Thompson Cariboo Shuswap,35-49,F,"Asthma, Episodic 1+",,,,7.5,7.1,7.9,35.0,49.0
2016,HSDA-14,Interior,Thompson Cariboo Shuswap,35-49,F,Asthma 1+,595.8,485.3,724.0,16.3,15.8,16.9,35.0,49.0
2016,HSDA-14,Interior,Thompson Cariboo Shuswap,35-49,M,"Asthma, Episodic 1+",,,,4.2,4.0,4.5,35.0,49.0
2016,HSDA-14,Interior,Thompson Cariboo Shuswap,35-49,M,Asthma 1+,367.1,284.5,466.3,9.7,9.2,10.1,35.0,49.0
2016,HSDA-14,Interior,Thompson Cariboo Shuswap,35-49,T,"Asthma, Episodic 1+",,,,5.9,5.6,6.1,35.0,49.0
2016,HSDA-14,Interior,Thompson Cariboo Shuswap,35-49,T,Asthma 1+,477.2,407.8,555.1,13.0,12.6,13.3,35.0,49.0
2016,HSDA-14,Interior,Thompson Cariboo Shuswap,50-64,F,"Asthma, Episodic 1+",,,,7.9,7.5,8.2,50.0,64.0
2016,HSDA-14,Interior,Thompson Cariboo Shuswap,50-64,F,Asthma 1+,549.4,459.7,651.5,14.8,14.3,15.2,50.0,64.0
2016,HSDA-14,Interior,Thompson Cariboo Shuswap,50-64,M,Asthma 1+,395.8,321.4,482.4,9.3,9.0,9.7,50.0,64.0
2016,HSDA-14,Interior,Thompson Cariboo Shuswap,50-64,M,"Asthma, Episodic 1+",,,,5.1,4.8,5.4,50.0,64.0
2016,HSDA-14,Interior,Thompson Cariboo Shuswap,50-64,T,Asthma 1+,471.4,412.5,536.4,12.1,11.8,12.4,50.0,64.0
2016,HSDA-14,Interior,Thompson Cariboo Shuswap,50-64,T,"Asthma, Episodic 1+",,,,6.5,6.3,6.7,50.0,64.0
2016,HSDA-14,Interior,Thompson Cariboo Shuswap,65-79,F,Asthma 1+,699.0,572.3,845.4,17.0,16.4,17.6,65.0,79.0
2016,HSDA-14,Interior,Thompson Cariboo Shuswap,65-79,F,"Asthma, Episodic 1+",,,,10.4,10.0,10.9,65.0,79.0
2016,HSDA-14,Interior,Thompson Cariboo Shuswap,65-79,M,"Asthma, Episodic 1+",,,,7.0,6.7,7.4,65.0,79.0
2016,HSDA-14,Interior,Thompson Cariboo Shuswap,65-79,M,Asthma 1+,507.3,404.1,628.9,11.1,10.7,11.6,65.0,79.0
2016,HSDA-14,Interior,Thompson Cariboo Shuswap,65-79,T,"Asthma, Episodic 1+",,,,8.7,8.4,9.0,65.0,79.0
2016,HSDA-14,Interior,Thompson Cariboo Shuswap,65-79,T,Asthma 1+,599.5,517.1,691.3,14.0,13.7,14.4,65.0,79.0
2016,HSDA-14,Interior,Thompson Cariboo Shuswap,80+,F,Asthma 1+,599.9,404.7,856.4,17.3,16.3,18.4,80.0,
2016,HSDA-14,Interior,Thompson Cariboo Shuswap,80+,F,"Asthma, Episodic 1+",,,,10.2,9.5,11.1,80.0,
2016,HSDA-14,Interior,Thompson Cariboo Shuswap,80+,M,Asthma 1+,754.4,512.6,1070.9,16.2,15.0,17.3,80.0,
2016,HSDA-14,Interior,Thompson Cariboo Shuswap,80+,M,"Asthma, Episodic 1+",,,,10.3,9.4,11.2,80.0,
2016,HSDA-14,Interior,Thompson Cariboo Shuswap,80+,T,Asthma 1+,668.6,511.5,858.9,16.8,16.0,17.6,80.0,
2016,HSDA-14,Interior,Thompson Cariboo Shuswap,80+,T,"Asthma, Episodic 1+",,,,10.3,9.7,10.9,80.0,
2016,HSDA-14,Interior,Thompson Cariboo Shuswap,Total,F,Asthma 1+,663.9,613.5,717.4,15.2,15.0,15.4,,
2016,HSDA-14,Interior,Thompson Cariboo Shuswap,Total,F,"Asthma, Episodic 1+",,,,7.2,7.0,7.3,,
2016,HSDA-14,Interior,Thompson Cariboo Shuswap,Total,M,Asthma 1+,550.2,505.1,598.2,12.4,12.2,12.6,,
2016,HSDA-14,Interior,Thompson Cariboo Shuswap,Total,M,"Asthma, Episodic 1+",,,,5.3,5.1,5.4,,
2016,HSDA-14,Interior,Thompson Cariboo Shuswap,Total,T,"Asthma, Episodic 1+",,,,6.2,6.1,6.3,,
2016,HSDA-14,Interior,Thompson Cariboo Shuswap,Total,T,Asthma 1+,606.0,572.1,641.5,13.8,13.7,14.0,,
2016,HSDA-21,Fraser,Fraser East,1-19,F,"Asthma, Episodic 1+",,,,4.7,4.5,4.9,1.0,19.0
2016,HSDA-21,Fraser,Fraser East,1-19,F,Asthma 1+,1095.7,979.1,1222.3,13.7,13.3,14.1,1.0,19.0
2016,HSDA-21,Fraser,Fraser East,1-19,M,"Asthma, Episodic 1+",,,,6.8,6.6,7.1,1.0,19.0
2016,HSDA-21,Fraser,Fraser East,1-19,M,Asthma 1+,1451.8,1316.9,1596.8,19.4,19.0,19.9,1.0,19.0
2016,HSDA-21,Fraser,Fraser East,1-19,T,"Asthma, Episodic 1+",,,,5.8,5.6,6.0,1.0,19.0
2016,HSDA-21,Fraser,Fraser East,1-19,T,Asthma 1+,1273.5,1183.6,1368.3,16.6,16.3,17.0,1.0,19.0
2016,HSDA-21,Fraser,Fraser East,20-34,F,"Asthma, Episodic 1+",,,,4.7,4.5,5.0,20.0,34.0
2016,HSDA-21,Fraser,Fraser East,20-34,F,Asthma 1+,571.1,480.1,674.3,16.9,16.4,17.3,20.0,34.0
2016,HSDA-21,Fraser,Fraser East,20-34,M,"Asthma, Episodic 1+",,,,3.8,3.5,4.0,20.0,34.0
2016,HSDA-21,Fraser,Fraser East,20-34,M,Asthma 1+,439.9,360.2,532.1,19.2,18.7,19.7,20.0,34.0
2016,HSDA-21,Fraser,Fraser East,20-34,T,"Asthma, Episodic 1+",,,,4.2,4.1,4.4,20.0,34.0
2016,HSDA-21,Fraser,Fraser East,20-34,T,Asthma 1+,505.8,444.5,573.3,18.1,17.7,18.4,20.0,34.0
2016,HSDA-21,Fraser,Fraser East,35-49,F,"Asthma, Episodic 1+",,,,7.4,7.1,7.7,35.0,49.0
2016,HSDA-21,Fraser,Fraser East,35-49,F,Asthma 1+,598.4,505.0,704.1,17.0,16.5,17.4,35.0,49.0
2016,HSDA-21,Fraser,Fraser East,35-49,M,"Asthma, Episodic 1+",,,,4.9,4.7,5.2,35.0,49.0
2016,HSDA-21,Fraser,Fraser East,35-49,M,Asthma 1+,443.6,365.3,533.8,11.8,11.4,12.2,35.0,49.0
2016,HSDA-21,Fraser,Fraser East,35-49,T,"Asthma, Episodic 1+",,,,6.2,6.0,6.4,35.0,49.0
2016,HSDA-21,Fraser,Fraser East,35-49,T,Asthma 1+,519.4,457.9,587.0,14.4,14.1,14.7,35.0,49.0
2016,HSDA-21,Fraser,Fraser East,50-64,F,"Asthma, Episodic 1+",,,,8.7,8.4,9.1,50.0,64.0
2016,HSDA-21,Fraser,Fraser East,50-64,F,Asthma 1+,687.5,591.5,794.6,16.4,15.9,16.8,50.0,64.0
2016,HSDA-21,Fraser,Fraser East,50-64,M,"Asthma, Episodic 1+",,,,6.0,5.7,6.2,50.0,64.0
2016,HSDA-21,Fraser,Fraser East,50-64,M,Asthma 1+,608.6,519.8,708.3,11.3,11.0,11.7,50.0,64.0
2016,HSDA-21,Fraser,Fraser East,50-64,T,"Asthma, Episodic 1+",,,,7.4,7.2,7.6,50.0,64.0
2016,HSDA-21,Fraser,Fraser East,50-64,T,Asthma 1+,647.5,581.4,719.0,13.9,13.6,14.2,50.0,64.0
2016,HSDA-21,Fraser,Fraser East,65-79,F,"Asthma, Episodic 1+",,,,10.9,10.4,11.3,65.0,79.0
2016,HSDA-21,Fraser,Fraser East,65-79,F,Asthma 1+,779.3,652.0,924.2,18.1,17.5,18.7,65.0,79.0
2016,HSDA-21,Fraser,Fraser East,65-79,M,"Asthma, Episodic 1+",,,,7.6,7.3,8.0,65.0,79.0
2016,HSDA-21,Fraser,Fraser East,65-79,M,Asthma 1+,693.1,572.7,831.3,13.0,12.5,13.5,65.0,79.0
2016,HSDA-21,Fraser,Fraser East,65-79,T,"Asthma, Episodic 1+",,,,9.3,9.0,9.6,65.0,79.0
2016,HSDA-21,Fraser,Fraser East,65-79,T,Asthma 1+,736.4,647.6,834.0,15.6,15.3,16.0,65.0,79.0
2016,HSDA-21,Fraser,Fraser East,80+,F,"Asthma, Episodic 1+",,,,10.5,9.8,11.2,80.0,
2016,HSDA-21,Fraser,Fraser East,80+,F,Asthma 1+,633.3,456.4,856.0,18.6,17.6,19.5,80.0,
2016,HSDA-21,Fraser,Fraser East,80+,M,"Asthma, Episodic 1+",,,,10.5,9.7,11.4,80.0,
2016,HSDA-21,Fraser,Fraser East,80+,M,Asthma 1+,705.4,491.3,981.0,16.4,15.4,17.5,80.0,
2016,HSDA-21,Fraser,Fraser East,80+,T,"Asthma, Episodic 1+",,,,10.5,10.0,11.1,80.0,
2016,HSDA-21,Fraser,Fraser East,80+,T,Asthma 1+,663.8,523.9,829.6,17.7,17.0,18.4,80.0,
2016,HSDA-21,Fraser,Fraser East,Total,F,"Asthma, Episodic 1+",,,,7.2,7.1,7.3,,
2016,HSDA-21,Fraser,Fraser East,Total,F,Asthma 1+,751.2,704.5,800.2,16.3,16.1,16.5,,
2016,HSDA-21,Fraser,Fraser East,Total,M,"Asthma, Episodic 1+",,,,5.9,5.8,6.1,,
2016,HSDA-21,Fraser,Fraser East,Total,M,Asthma 1+,751.9,705.0,801.0,15.3,15.1,15.5,,
2016,HSDA-21,Fraser,Fraser East,Total,T,"Asthma, Episodic 1+",,,,6.6,6.5,6.7,,
2016,HSDA-21,Fraser,Fraser East,Total,T,Asthma 1+,751.5,718.3,785.9,15.8,15.7,16.0,,
2016,HSDA-22,Fraser,Fraser North,1-19,F,Asthma 1+,803.5,730.1,882.2,10.1,9.8,10.3,1.0,19.0
2016,HSDA-22,Fraser,Fraser North,1-19,F,"Asthma, Episodic 1+",,,,3.4,3.3,3.6,1.0,19.0
2016,HSDA-22,Fraser,Fraser North,1-19,M,Asthma 1+,1038.8,955.9,1127.0,14.2,14.0,14.5,1.0,19.0
2016,HSDA-22,Fraser,Fraser North,1-19,M,"Asthma, Episodic 1+",,,,4.8,4.7,5.0,1.0,19.0
2016,HSDA-22,Fraser,Fraser North,1-19,T,"Asthma, Episodic 1+",,,,4.2,4.0,4.3,1.0,19.0
2016,HSDA-22,Fraser,Fraser North,1-19,T,Asthma 1+,922.2,866.4,980.6,12.2,12.0,12.4,1.0,19.0
2016,HSDA-22,Fraser,Fraser North,20-34,F,"Asthma, Episodic 1+",,,,3.2,3.1,3.4,20.0,34.0
2016,HSDA-22,Fraser,Fraser North,20-34,F,Asthma 1+,344.5,298.7,395.5,12.1,11.8,12.3,20.0,34.0
2016,HSDA-22,Fraser,Fraser North,20-34,M,"Asthma, Episodic 1+",,,,2.6,2.4,2.7,20.0,34.0
2016,HSDA-22,Fraser,Fraser North,20-34,M,Asthma 1+,299.7,257.0,347.4,13.7,13.4,14.0,20.0,34.0
2016,HSDA-22,Fraser,Fraser North,20-34,T,Asthma 1+,322.1,290.4,356.2,12.9,12.7,13.1,20.0,34.0
2016,HSDA-22,Fraser,Fraser North,20-34,T,"Asthma, Episodic 1+",,,,2.9,2.8,3.0,20.0,34.0
2016,HSDA-22,Fraser,Fraser North,35-49,F,"Asthma, Episodic 1+",,,,4.8,4.7,5.0,35.0,49.0
2016,HSDA-22,Fraser,Fraser North,35-49,F,Asthma 1+,511.3,457.5,569.6,11.1,10.9,11.3,35.0,49.0
2016,HSDA-22,Fraser,Fraser North,35-49,M,"Asthma, Episodic 1+",,,,3.5,3.4,3.7,35.0,49.0
2016,HSDA-22,Fraser,Fraser North,35-49,M,Asthma 1+,375.7,328.9,427.2,8.2,8.0,8.5,35.0,49.0
2016,HSDA-22,Fraser,Fraser North,35-49,T,"Asthma, Episodic 1+",,,,4.2,4.1,4.3,35.0,49.0
2016,HSDA-22,Fraser,Fraser North,35-49,T,Asthma 1+,444.9,408.8,483.3,9.7,9.6,9.9,35.0,49.0
2016,HSDA-22,Fraser,Fraser North,50-64,F,"Asthma, Episodic 1+",,,,6.5,6.3,6.6,50.0,64.0
2016,HSDA-22,Fraser,Fraser North,50-64,F,Asthma 1+,519.2,464.3,578.7,13.0,12.7,13.2,50.0,64.0
2016,HSDA-22,Fraser,Fraser North,50-64,M,"Asthma, Episodic 1+",,,,4.3,4.2,4.5,50.0,64.0
2016,HSDA-22,Fraser,Fraser North,50-64,M,Asthma 1+,417.0,368.2,470.5,8.9,8.6,9.1,50.0,64.0
2016,HSDA-22,Fraser,Fraser North,50-64,T,Asthma 1+,467.9,430.9,507.2,10.9,10.8,11.1,50.0,64.0
2016,HSDA-22,Fraser,Fraser North,50-64,T,"Asthma, Episodic 1+",,,,5.4,5.3,5.5,50.0,64.0
2016,HSDA-22,Fraser,Fraser North,65-79,F,"Asthma, Episodic 1+",,,,8.4,8.1,8.7,65.0,79.0
2016,HSDA-22,Fraser,Fraser North,65-79,F,Asthma 1+,690.0,601.9,787.5,15.0,14.6,15.4,65.0,79.0
2016,HSDA-22,Fraser,Fraser North,65-79,M,"Asthma, Episodic 1+",,,,6.2,6.0,6.5,65.0,79.0
2016,HSDA-22,Fraser,Fraser North,65-79,M,Asthma 1+,575.5,492.7,668.2,11.3,10.9,11.7,65.0,79.0
2016,HSDA-22,Fraser,Fraser North,65-79,T,Asthma 1+,634.6,573.3,700.6,13.2,13.0,13.5,65.0,79.0
2016,HSDA-22,Fraser,Fraser North,65-79,T,"Asthma, Episodic 1+",,,,7.4,7.2,7.6,65.0,79.0
2016,HSDA-22,Fraser,Fraser North,80+,F,"Asthma, Episodic 1+",,,,9.8,9.3,10.3,80.0,
2016,HSDA-22,Fraser,Fraser North,80+,F,Asthma 1+,879.9,723.1,1060.5,17.1,16.5,17.8,80.0,
2016,HSDA-22,Fraser,Fraser North,80+,M,"Asthma, Episodic 1+",,,,8.4,7.8,9.0,80.0,
2016,HSDA-22,Fraser,Fraser North,80+,M,Asthma 1+,600.0,449.5,784.8,14.3,13.6,15.1,80.0,
2016,HSDA-22,Fraser,Fraser North,80+,T,"Asthma, Episodic 1+",,,,9.2,8.8,9.6,80.0,
2016,HSDA-22,Fraser,Fraser North,80+,T,Asthma 1+,763.8,651.0,890.5,16.0,15.5,16.5,80.0,
2016,HSDA-22,Fraser,Fraser North,Total,F,"Asthma, Episodic 1+",,,,5.2,5.2,5.3,,
2016,HSDA-22,Fraser,Fraser North,Total,F,Asthma 1+,571.0,543.6,599.5,12.2,12.1,12.4,,
2016,HSDA-22,Fraser,Fraser North,Total,M,Asthma 1+,530.5,503.7,558.2,11.3,11.2,11.4,,
2016,HSDA-22,Fraser,Fraser North,Total,M,"Asthma, Episodic 1+",,,,4.2,4.1,4.3,,
2016,HSDA-22,Fraser,Fraser North,Total,T,"Asthma, Episodic 1+",,,,4.7,4.7,4.8,,
2016,HSDA-22,Fraser,Fraser North,Total,T,Asthma 1+,551.0,531.8,570.7,11.8,11.7,11.9,,
2016,HSDA-23,Fraser,Fraser South,1-19,F,Asthma 1+,967.4,899.0,1039.7,12.3,12.1,12.5,1.0,19.0
2016,HSDA-23,Fraser,Fraser South,1-19,F,"Asthma, Episodic 1+",,,,4.1,4.0,4.3,1.0,19.0
2016,HSDA-23,Fraser,Fraser South,1-19,M,"Asthma, Episodic 1+",,,,6.3,6.1,6.4,1.0,19.0
2016,HSDA-23,Fraser,Fraser South,1-19,M,Asthma 1+,1207.4,1130.8,1287.9,18.1,17.8,18.4,1.0,19.0
2016,HSDA-23,Fraser,Fraser South,1-19,T,"Asthma, Episodic 1+",,,,5.2,5.1,5.4,1.0,19.0
2016,HSDA-23,Fraser,Fraser South,1-19,T,Asthma 1+,1087.4,1035.8,1140.9,15.3,15.1,15.5,1.0,19.0
2016,HSDA-23,Fraser,Fraser South,20-34,F,Asthma 1+,530.0,476.4,588.0,14.5,14.2,14.8,20.0,34.0
2016,HSDA-23,Fraser,Fraser South,20-34,F,"Asthma, Episodic 1+",,,,4.1,3.9,4.2,20.0,34.0
2016,HSDA-23,Fraser,Fraser South,20-34,M,Asthma 1+,352.2,308.2,400.8,17.3,17.0,17.6,20.0,34.0
2016,HSDA-23,Fraser,Fraser South,20-34,M,"Asthma, Episodic 1+",,,,3.4,3.3,3.5,20.0,34.0
2016,HSDA-23,Fraser,Fraser South,20-34,T,Asthma 1+,442.4,407.3,479.7,15.9,15.7,16.1,20.0,34.0
2016,HSDA-23,Fraser,Fraser South,20-34,T,"Asthma, Episodic 1+",,,,3.7,3.6,3.8,20.0,34.0
2016,HSDA-23,Fraser,Fraser South,35-49,F,"Asthma, Episodic 1+",,,,5.6,5.4,5.8,35.0,49.0
2016,HSDA-23,Fraser,Fraser South,35-49,F,Asthma 1+,611.7,556.7,670.6,12.9,12.6,13.1,35.0,49.0
2016,HSDA-23,Fraser,Fraser South,35-49,M,Asthma 1+,444.0,396.8,495.2,10.0,9.8,10.2,35.0,49.0
2016,HSDA-23,Fraser,Fraser South,35-49,M,"Asthma, Episodic 1+",,,,4.1,4.0,4.3,35.0,49.0
2016,HSDA-23,Fraser,Fraser South,35-49,T,Asthma 1+,528.8,492.2,567.3,11.5,11.3,11.7,35.0,49.0
2016,HSDA-23,Fraser,Fraser South,35-49,T,"Asthma, Episodic 1+",,,,4.9,4.8,5.0,35.0,49.0
2016,HSDA-23,Fraser,Fraser South,50-64,F,"Asthma, Episodic 1+",,,,7.4,7.2,7.6,50.0,64.0
2016,HSDA-23,Fraser,Fraser South,50-64,F,Asthma 1+,659.3,600.5,722.2,15.1,14.8,15.4,50.0,64.0
2016,HSDA-23,Fraser,Fraser South,50-64,M,"Asthma, Episodic 1+",,,,5.4,5.2,5.5,50.0,64.0
2016,HSDA-23,Fraser,Fraser South,50-64,M,Asthma 1+,516.3,465.3,571.4,10.6,10.4,10.9,50.0,64.0
2016,HSDA-23,Fraser,Fraser South,50-64,T,"Asthma, Episodic 1+",,,,6.4,6.3,6.5,50.0,64.0
2016,HSDA-23,Fraser,Fraser South,50-64,T,Asthma 1+,586.6,547.5,627.8,12.9,12.7,13.1,50.0,64.0
2016,HSDA-23,Fraser,Fraser South,65-79,F,Asthma 1+,804.4,719.4,896.6,17.5,17.2,17.9,65.0,79.0
2016,HSDA-23,Fraser,Fraser South,65-79,F,"Asthma, Episodic 1+",,,,9.8,9.5,10.1,65.0,79.0
2016,HSDA-23,Fraser,Fraser South,65-79,M,Asthma 1+,736.8,654.4,826.7,12.8,12.5,13.1,65.0,79.0
2016,HSDA-23,Fraser,Fraser South,65-79,M,"Asthma, Episodic 1+",,,,7.2,7.0,7.5,65.0,79.0
2016,HSDA-23,Fraser,Fraser South,65-79,T,Asthma 1+,771.1,711.4,834.4,15.3,15.0,15.5,65.0,79.0
2016,HSDA-23,Fraser,Fraser South,65-79,T,"Asthma, Episodic 1+",,,,8.6,8.4,8.7,65.0,79.0
2016,HSDA-23,Fraser,Fraser South,80+,F,"Asthma, Episodic 1+",,,,10.5,10.0,11.0,80.0,
2016,HSDA-23,Fraser,Fraser South,80+,F,Asthma 1+,803.8,666.9,960.4,18.9,18.3,19.5,80.0,
2016,HSDA-23,Fraser,Fraser South,80+,M,Asthma 1+,832.1,666.4,1026.3,17.1,16.4,17.8,80.0,
2016,HSDA-23,Fraser,Fraser South,80+,M,"Asthma, Episodic 1+",,,,9.9,9.4,10.5,80.0,
2016,HSDA-23,Fraser,Fraser South,80+,T,"Asthma, Episodic 1+",,,,10.3,9.9,10.6,80.0,
2016,HSDA-23,Fraser,Fraser South,80+,T,Asthma 1+,815.3,708.3,934.0,18.2,17.7,18.6,80.0,
2016,HSDA-23,Fraser,Fraser South,Total,F,Asthma 1+,715.9,687.8,744.7,14.4,14.3,14.5,,
2016,HSDA-23,Fraser,Fraser South,Total,F,"Asthma, Episodic 1+",,,,6.1,6.0,6.2,,
2016,HSDA-23,Fraser,Fraser South,Total,M,"Asthma, Episodic 1+",,,,5.3,5.2,5.4,,
2016,HSDA-23,Fraser,Fraser South,Total,M,Asthma 1+,661.6,634.4,689.7,14.1,14.0,14.2,,
2016,HSDA-23,Fraser,Fraser South,Total,T,"Asthma, Episodic 1+",,,,5.7,5.6,5.8,,
2016,HSDA-23,Fraser,Fraser South,Total,T,Asthma 1+,689.0,669.4,709.0,14.2,14.2,14.3,,
2016,HSDA-31,Vancouver Coastal,Richmond,1-19,F,Asthma 1+,672.4,553.7,809.1,8.6,8.2,9.1,1.0,19.0
2016,HSDA-31,Vancouver Coastal,Richmond,1-19,F,"Asthma, Episodic 1+",,,,3.1,2.8,3.3,1.0,19.0
2016,HSDA-31,Vancouver Coastal,Richmond,1-19,M,"Asthma, Episodic 1+",,,,4.7,4.4,5.0,1.0,19.0
2016,HSDA-31,Vancouver Coastal,Richmond,1-19,M,Asthma 1+,958.2,815.0,1119.2,13.8,13.3,14.3,1.0,19.0
2016,HSDA-31,Vancouver Coastal,Richmond,1-19,T,"Asthma, Episodic 1+",,,,3.9,3.7,4.1,1.0,19.0
2016,HSDA-31,Vancouver Coastal,Richmond,1-19,T,Asthma 1+,815.0,720.9,918.1,11.3,10.9,11.6,1.0,19.0
2016,HSDA-31,Vancouver Coastal,Richmond,20-34,F,Asthma 1+,274.7,204.6,361.2,8.8,8.4,9.2,20.0,34.0
2016,HSDA-31,Vancouver Coastal,Richmond,20-34,F,"Asthma, Episodic 1+",,,,2.3,2.1,2.5,20.0,34.0
2016,HSDA-31,Vancouver Coastal,Richmond,20-34,M,Asthma 1+,294.0,220.2,384.5,12.1,11.7,12.6,20.0,34.0
2016,HSDA-31,Vancouver Coastal,Richmond,20-34,M,"Asthma, Episodic 1+",,,,2.2,2.0,2.4,20.0,34.0
2016,HSDA-31,Vancouver Coastal,Richmond,20-34,T,"Asthma, Episodic 1+",,,,2.2,2.1,2.4,20.0,34.0
2016,HSDA-31,Vancouver Coastal,Richmond,20-34,T,Asthma 1+,284.2,232.2,344.4,10.5,10.2,10.8,20.0,34.0
2016,HSDA-31,Vancouver Coastal,Richmond,35-49,F,Asthma 1+,574.6,474.8,689.1,8.2,7.9,8.6,35.0,49.0
2016,HSDA-31,Vancouver Coastal,Richmond,35-49,F,"Asthma, Episodic 1+",,,,3.6,3.4,3.9,35.0,49.0
2016,HSDA-31,Vancouver Coastal,Richmond,35-49,M,Asthma 1+,370.6,284.8,474.2,7.3,6.9,7.7,35.0,49.0
2016,HSDA-31,Vancouver Coastal,Richmond,35-49,M,"Asthma, Episodic 1+",,,,2.9,2.7,3.2,35.0,49.0
